Date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2004-09-14,14.5,11.5,19.2,2.0,232.0,28.5,1014.7500000000001
2004-09-15,14.0,10.7,17.2,2.3666666666666676,305.0,13.6,1017.5
2004-09-16,14.3,10.0,19.0,0.0,234.0,12.9,1023.3
2004-09-17,15.9,13.6,18.1,1.3333333333333346,201.0,18.3,1017.9
2004-09-18,16.7,11.633333333333333,17.7,0.6666666666666679,255.16666666666666,17.783333333333335,1016.4833333333335
2004-09-19,13.9,10.3,17.1,0.6666666666666679,252.0,15.1,1015.5
2004-09-20,15.7,13.9,18.8,2.0,253.0,24.0,1008.4
2004-09-21,13.7,11.3,16.0,0.0,286.0,22.8,1016.3
2004-09-22,15.4,11.8,18.4,1.000000000000001,273.0,24.3,1017.1
2004-09-23,16.2,11.2,20.2,1.0,296.0,23.5,1012.1
2004-09-24,10.9,7.4,14.5,0.33333333333333454,323.0,11.6,1020.7
2004-09-25,11.9,8.0,15.4,0.5000000000000018,280.0,11.1,1022.1
2004-09-26,14.0,7.5,20.8,0.5000000000000012,265.0,11.3,1022.7
2004-09-27,16.8,14.1,20.3,0.0,279.0,11.2,1020.9
2004-09-28,16.1,14.1,18.6,1.1666666666666679,278.0,14.7,1017.6
2004-09-29,15.1,13.9,16.3,0.5,271.0,9.2,1017.3
2004-09-30,16.4,14.9,19.5,3.0,224.0,10.2,1016.3
2004-10-01,14.4,12.1,16.9,4.280000000000001,242.0,10.1,1015.9
2004-10-02,13.5,10.8,17.4,3.0,238.0,15.8,1014.9
2004-10-03,12.9,9.1,15.4,3.0,196.0,13.7,1015.7
2004-10-04,15.1,12.3,17.5,11.9,237.0,18.0,1006.3
2004-10-05,13.1,9.9,17.8,4.475000000000001,230.0,15.9,1008.1
2004-10-06,12.2,10.1,14.5,3.725000000000001,237.0,16.9,1011.5
2004-10-07,11.2,7.5,15.58333333333333,2.975000000000001,140.33333333333334,16.883333333333336,1011.76
2004-10-08,12.1,9.9,15.0,0.0,0.0,9.3,1018.3
2004-10-09,10.7,7.6,13.9,0.0,53.0,19.9,1013.5400000000002
2004-10-10,12.1,10.1,14.8,0.0,85.0,21.3,1014.6
2004-10-11,11.7,10.6,12.9,0.0,101.0,21.4,1014.5
2004-10-12,12.8,11.0,15.2,1.0,131.0,20.9,1008.8
2004-10-13,12.8,11.2,15.8,1.5,202.0,14.1,1005.2
2004-10-14,10.4,9.1,13.9,33.8,228.0,14.7,995.2
2004-10-15,9.4,8.5,10.4,2.5,287.0,10.8,994.1
2004-10-16,8.9,7.3,11.5,1.5,272.0,10.3,996.3
2004-10-17,9.6,8.2,11.9,0.5,291.0,12.8,1000.6
2004-10-18,11.1,9.3,14.1,0.0,263.0,8.8,1006.8
2004-10-19,11.8,7.7,15.1,3.2,167.0,12.8,1003.0
2004-10-20,15.3,13.1,17.4,6.1,175.0,16.9,991.8
2004-10-21,12.7,9.2,15.8,7.9,232.0,25.2,1000.7
2004-10-22,14.5,12.1,16.4,7.0,225.0,23.1,1007.1
2004-10-23,15.3,14.3,16.2,4.666666666666667,213.0,23.4,1002.7
2004-10-24,15.0,12.5,17.2,3.95,207.0,19.8,1005.4250000000001
2004-10-25,12.7,9.7,14.3,2.05,249.0,21.6,1002.1
2004-10-26,8.7,4.1,13.5,0.0,197.2,4.2,1011.8
2004-10-27,9.5,5.5,15.716666666666667,1.7999999999999998,173.8,15.15,1003.0500000000001
2004-10-28,13.3,9.5,16.6,4.1,151.0,19.7,1006.5600000000001
2004-10-29,13.5,12.0,15.6,1.3,166.0,16.9,992.5
2004-10-30,13.9,11.0,17.1,2.05,96.0,8.7,1005.8
2004-10-31,11.5,9.5,13.3,0.0,51.0,11.8,1020.6
2004-11-01,11.0,9.4,12.5,1.3666666666666665,50.0,11.6,1021.6
2004-11-02,11.3,9.8,12.6,2.8,105.0,12.5,1017.2
2004-11-03,11.6,9.8,14.6,0.9333333333333332,162.0,7.0,1015.8
2004-11-04,11.8,8.9,13.8,1.2666666666666666,277.0,13.5,1019.4
2004-11-05,7.7,3.5,11.5,0.0,267.0,7.7,1030.2
2004-11-06,10.8,8.8,12.4,1.5999999999999999,298.0,11.4,1026.2
2004-11-07,11.8,10.2,12.7,1.0,341.0,9.2,1023.5
2004-11-08,11.1,9.9,12.6,1.3,354.0,12.5,1016.9
2004-11-09,9.6,8.2,10.4,4.1,12.0,11.4,1013.8
2004-11-10,8.1,6.1,10.4,1.38,342.0,18.3,1014.4
2004-11-11,8.5,5.7,11.1,1.4749999999999999,349.0,11.9,1022.2
2004-11-12,10.4,7.1,13.9,0.5,276.0,14.4,1021.8
2004-11-13,3.8,1.6,7.3,0.0,334.0,13.9,1034.4
2004-11-14,6.1,3.1,9.8,0.1,309.0,9.3,1035.0
2004-11-15,7.3,2.0,10.2,0.0,288.5,13.549999999999999,1024.9333333333334
2004-11-16,11.6,10.0,13.2,0.0,270.0,10.0,1025.8
2004-11-17,12.7,11.6,14.0,0.0,266.0,18.7,1020.9
2004-11-18,9.5,2.7,12.1,6.1,276.0,15.0,1011.7
2004-11-19,3.8,2.1,5.8,1.7249999999999999,316.0,9.5,1020.2
2004-11-20,3.7,2.6,4.7,1.7249999999999999,267.0,8.3,1024.2
2004-11-21,7.9,4.3,11.4,0.8,187.0,12.4,1020.5
2004-11-22,12.8,11.4,14.1,0.2666666666666666,274.0,17.0,1017.2
2004-11-23,11.9,11.4,12.4,0.0,296.0,9.2,1026.6
2004-11-24,11.4,10.6,12.1,0.0,181.0,9.0,1030.0
2004-11-25,8.8,5.2,11.1,0.6,160.0,3.6,1024.9
2004-11-26,11.2,9.3,13.6,1.0,257.0,12.6,1020.1
2004-11-27,9.6,8.9,10.1,0.0,263.0,9.5,1022.0
2004-11-28,7.0,5.7,9.0,2.0,310.0,12.9,1013.4
2004-11-29,7.1,5.5,8.4,0.6,26.0,11.6,1018.3
2004-11-30,5.6,5.216666666666667,9.4,0.4,201.66666666666666,9.35,1016.4833333333335
2004-12-01,5.7,4.2,7.3,0.0,33.0,9.8,1009.1
2004-12-02,6.0,4.7,7.7,0.0,317.0,4.1,1013.3
2004-12-03,3.9,2.3,5.8,0.0,261.0,8.2,1022.8
2004-12-04,8.8,6.5,10.9,0.0,259.0,6.0,1028.5
2004-12-05,10.1,8.7,11.3,0.0,274.0,9.3,1029.4
2004-12-06,9.5,5.5,11.5,0.0,235.0,13.0,1028.8
2004-12-07,9.1,7.3,10.7,0.0,263.0,7.1,1029.1
2004-12-08,8.5,4.9,9.5,0.0,78.0,5.2,1031.1
2004-12-09,7.1,5.4,8.5,0.0,125.0,10.8,1024.9
2004-12-10,5.2,4.6499999999999995,8.33333333333333,0.0,149.66666666666666,8.983333333333333,1028.1000000000001
2004-12-11,6.6,4.1,9.4,0.0,126.0,6.2,1028.0
2004-12-12,6.3,3.7,7.8,0.0,115.0,17.2,1027.8
2004-12-13,3.3,2.5,4.1,0.0,191.0,7.4,1027.7
2004-12-14,8.5,4.2,10.7,3.4,217.0,13.5,1023.8
2004-12-15,10.5,9.1,12.1,0.0,218.0,11.6,1018.2
2004-12-16,9.4,7.0,10.9,1.0,230.0,21.3,1005.0
2004-12-17,6.9,4.7,8.3,16.0,280.0,20.7,998.3
2004-12-18,5.0,1.9,7.4,0.0,250.0,13.9,1008.9
2004-12-19,4.7,2.8,6.2,4.82,58.0,16.0,1010.8
2004-12-20,2.9,-2.6,6.2,5.775,214.0,10.1,1019.9
2004-12-21,2.6,0.2,4.5,0.0,296.0,8.6,1010.4333333333334
2004-12-22,9.0,3.7,12.5,7.1,251.0,15.6,1014.4
2004-12-23,12.0,11.3,13.1,2.3666666666666667,273.0,20.7,1008.8
2004-12-24,9.9,7.1,11.5,1.775,258.0,20.7,999.8
2004-12-25,4.0,1.6,6.3,2.3666666666666667,279.0,12.4,995.5
2004-12-26,0.5,-2.6,9.359999999999996,0.0,271.2,17.4,1005.72
2004-12-27,3.5,1.1,7.5,0.0,259.0,11.2,1016.6
2004-12-28,5.8,3.9,8.4,0.0,287.0,22.0,1007.9
2004-12-29,5.8,1.6,10.799999999999997,0.0,258.4,15.86,1018.36
2004-12-30,10.3,8.2,13.1,0.0,243.0,12.5,1026.6
2004-12-31,10.8,8.8,12.7,0.0,275.0,14.1,1022.6
2005-01-01,9.8,7.5,12.3,0.0,228.0,19.5,1018.1
2005-01-02,5.4,3.5,7.5,0.0,257.0,24.7,1024.9
2005-01-03,8.4,5.5,10.5,0.0,258.0,15.6,1030.7
2005-01-04,10.2,7.0,11.7,0.0,254.0,23.0,1023.1
2005-01-05,7.5,5.3,9.5,1.0,242.0,15.7,1021.9
2005-01-06,8.3,4.6,11.4,0.0,237.0,18.4,1026.8
2005-01-07,12.9,11.9,14.2,0.0,238.0,30.6,1018.5
2005-01-08,8.6,5.8,12.1,3.0,243.0,36.0,1012.0
2005-01-09,10.0,7.4,13.6,1.4,225.0,20.3,1018.1
2005-01-10,11.9,9.7,13.7,3.0,224.0,22.5,1013.9
2005-01-11,10.6,9.0,12.8,1.0,213.0,22.7,1015.4
2005-01-12,8.3,6.4,9.8,0.8,254.0,19.7,1019.4
2005-01-13,6.7,5.0,8.7,0.0,265.0,12.6,1028.0
2005-01-14,6.9,4.7,9.2,0.0,173.0,11.7,1027.1
2005-01-15,8.4,7.3,10.6,0.0,180.0,12.9,1022.9
2005-01-16,6.9,3.3,11.9,0.6,193.0,9.7,1020.9
2005-01-17,9.1,7.2,10.7,2.0,237.0,21.6,1010.8
2005-01-18,5.8,3.3,7.8,1.0,279.0,22.5,998.5
2005-01-19,7.7,4.9,11.5,0.75,276.0,19.1,1010.3
2005-01-20,11.8,10.2,13.1,0.0,274.0,23.0,1008.0
2005-01-21,7.7,6.4,11.6,0.25,309.0,21.9,1014.3
2005-01-22,4.9,2.5,7.2,0.0,61.0,9.3,1018.8
2005-01-23,3.8,1.8,6.2,0.0,357.0,16.0,1026.4
2005-01-24,2.7,1.8,4.0,0.0,353.0,20.4,1030.1
2005-01-25,3.6,2.5,5.3,0.0,17.0,16.4,1028.9
2005-01-26,2.7,0.9,4.5,1.38,25.0,14.0,1031.8
2005-01-27,5.8,3.2,7.7,0.8,13.0,18.3,1024.3
2005-01-28,6.4,5.5,7.3,5.1,7.0,21.8,1018.7
2005-01-29,6.4,5.0,7.7,1.0,10.0,12.9,1026.2
2005-01-30,7.3,6.3,8.4,0.0,322.0,12.4,1032.2
2005-01-31,8.3,5.3,10.7,0.0,311.0,15.6,1030.6
2005-02-01,8.7,7.0,10.3,0.5,2.0,14.5,1032.9
2005-02-02,6.7,5.7,7.9,0.0,332.0,12.4,1036.2
2005-02-03,8.8,6.1,11.0,0.125,310.0,7.6,1035.2
2005-02-04,9.6,8.5,10.5,0.125,227.0,9.5,1029.2
2005-02-05,7.3,6.4,8.6,0.0,190.0,13.9,1017.2
2005-02-06,7.8,5.8,10.2,0.0,150.0,13.3,1020.1
2005-02-07,7.1,4.1,11.6,0.0,163.0,8.7,1023.0
2005-02-08,7.5,4.9,10.2,0.82,203.0,7.6,1024.5
2005-02-09,9.0,6.6,10.7,0.0,239.0,15.5,1025.0
2005-02-10,10.6,9.5,11.9,0.5,255.0,19.8,1020.6
2005-02-11,8.9,5.7,12.1,3.6,206.0,11.7,1017.6
2005-02-12,10.9,6.3,13.2,1.5,290.0,29.3,1005.2
2005-02-13,5.5,2.9,6.7,2.0,326.0,29.4,1007.3
2005-02-14,4.6,3.0,6.5,1.775,341.0,25.9,1017.4
2005-02-15,4.1,2.2,6.4,1.775,7.0,18.8,1022.3
2005-02-16,3.8,3.2,4.4,0.0,20.0,11.8,1028.0
2005-02-17,5.1,3.4,6.9,1.3666666666666665,274.0,7.8,1025.8
2005-02-18,7.0,5.4,9.9,3.6,288.0,12.4,1019.8
2005-02-19,4.2,2.4,5.3,1.3800000000000001,340.0,18.8,1016.8
2005-02-20,2.1,-0.1,4.5,0.5,355.0,20.3,1015.0
2005-02-21,2.5,1.0,4.9,0.0,26.0,16.0,1011.0
2005-02-22,2.0,0.8,4.3,2.8,53.0,19.1,1014.3
2005-02-23,1.5,-0.2,3.1,0.0,30.0,16.4,1014.0
2005-02-24,1.8,1.1,2.9,1.0,33.0,16.2,1012.0
2005-02-25,1.6,-0.2,3.1,0.5,71.0,13.4,1018.0
2005-02-26,3.2,0.9,5.2,1.0,20.0,13.7,1018.5
2005-02-27,1.2,-0.5,3.0,0.5,48.0,18.3,1025.9
2005-02-28,0.9,-1.6,3.7,1.3666666666666665,307.0,10.6,1023.6
2005-03-01,3.6,1.9,6.2,4.1,255.0,13.5,1004.7
2005-03-02,2.5,1.5,3.5,1.3,18.0,18.9,999.9
2005-03-03,0.7,0.3666666666666667,4.7,0.8,210.0,15.5,1012.9666666666667
2005-03-04,2.3,-0.7,6.6,1.5499999999999998,307.0,14.7,1012.7
2005-03-05,3.2,1.4,6.4,0.0,349.0,19.0,1010.1
2005-03-06,2.0,-0.3,4.0,0.3999999999999998,24.0,16.3,1026.8
2005-03-07,4.3,0.9,7.2,0.0,324.0,12.0,1028.3
2005-03-08,6.6,5.8,7.6,0.0,330.0,14.6,1029.5
2005-03-09,6.8,5.4,8.1,0.0,347.0,11.5,1032.3
2005-03-10,7.0,6.3,8.6,0.0,314.0,7.4,1028.7
2005-03-11,7.6,5.7,9.7,0.0,285.0,22.2,1014.1
2005-03-12,5.5,3.2,8.1,0.0,303.0,18.9,1008.2
2005-03-13,4.8,2.1,6.9,0.0,288.0,13.0,1011.3
2005-03-14,6.8,3.8,10.0,0.0,252.0,10.9,1011.9
2005-03-15,9.7,6.7,12.5,0.0,225.0,18.9,1015.5
2005-03-16,14.0,12.2,18.7,0.0,224.0,24.7,1016.9
2005-03-17,14.5,11.8,19.1,0.0,256.0,17.8,1023.0
2005-03-18,14.1,10.0,19.7,0.0,276.0,13.4,1026.9
2005-03-19,14.3,10.7,20.3,0.0,42.0,9.5,1024.3
2005-03-20,10.5,7.7,12.3,0.0,108.0,17.2,1019.7
2005-03-21,11.8,7.3,15.9,0.0,118.0,15.7,1008.9
2005-03-22,12.8,9.366666666666665,14.7,4.1,150.16666666666666,13.25,1015.6500000000001
2005-03-23,13.2,9.9,18.5,1.42,186.0,14.5,1013.8
2005-03-24,13.1,10.4,16.9,3.0,205.0,13.0,1012.0
2005-03-25,12.9,10.2,15.8,0.0,242.0,9.6,1015.2
2005-03-26,11.9,7.9,16.7,1.0,78.0,9.7,1007.6
2005-03-27,9.1,8.0,14.266666666666666,5.775,122.66666666666667,10.616666666666667,1011.4833333333335
2005-03-28,10.7,7.6,14.3,0.0,43.0,4.6,1010.7
2005-03-29,8.0,6.7,10.4,6.866666666666667,95.0,15.8,1011.1
2005-03-30,9.9,7.9,11.5,20.1,73.0,11.0,1012.3
2005-03-31,10.3,8.9,11.6,0.5,105.0,12.0,1021.4
2005-04-01,12.2,9.4,17.1,4.220000000000001,175.0,10.3,1023.3
2005-04-02,12.8,9.5,18.0,0.0,72.0,12.4,1019.2
2005-04-03,14.3,10.0,19.5,0.0,189.0,13.8,1017.5
2005-04-04,11.5,7.7,13.1,0.5,242.0,10.4,1019.3
2005-04-05,9.3,5.8,12.7,0.3,255.0,16.1,1023.4
2005-04-06,10.4,8.5,13.5,0.3,228.0,22.3,1010.5
2005-04-07,9.3,7.4,12.3,0.5,260.0,20.1,999.1
2005-04-08,5.2,2.4,7.1,0.5,356.0,20.0,1009.3
2005-04-09,5.0,-1.7,10.9,0.0,300.0,18.7,1024.2
2005-04-10,11.2,7.4,16.2,0.7,306.0,14.8,1025.1
2005-04-11,13.1,9.4,17.5,0.0,274.0,9.8,1028.5
2005-04-12,11.9,8.2,15.1,0.9,273.0,12.8,1021.6
2005-04-13,10.4,8.0,13.3,2.5,239.0,11.9,1008.2
2005-04-14,9.9,8.5,11.8,0.0,210.0,13.4,1000.6
2005-04-15,8.5,7.3,10.3,2.0,331.0,8.0,1003.8
2005-04-16,8.3,5.5,10.7,2.32,297.0,9.0,1008.5
2005-04-17,10.0,5.6,15.9,1.8199999999999998,235.0,11.2,1003.4
2005-04-18,11.9,9.1,15.2,4.6,219.0,16.2,995.7
2005-04-19,10.2,8.0,13.2,2.5,111.0,12.8,1004.0
2005-04-20,9.1,6.3,12.5,0.0,339.0,5.3,1012.2
2005-04-21,10.8,7.1,15.6,0.0,99.0,13.9,1018.7
2005-04-22,11.6,6.3,18.0,0.0,105.0,16.4,1013.5
2005-04-23,11.7,8.6,15.5,1.58,101.0,13.5,1009.9
2005-04-24,12.1,7.2,16.3,2.4,60.0,12.3,1008.9
2005-04-25,10.9,8.6,13.7,6.9,353.0,8.0,1008.1
2005-04-26,12.1,9.7,16.1,1.0,212.0,14.9,1009.8
2005-04-27,11.3,8.5,14.3,4.1,244.0,14.8,1014.0
2005-04-28,12.9,10.9,15.5,0.0,210.0,17.8,1015.5
2005-04-29,14.5,9.9,19.7,0.9333333333333332,229.0,8.6,1018.2
2005-04-30,17.4,13.7,23.0,0.0,198.0,11.7,1014.0
2005-05-01,19.1,15.3,24.4,0.0,202.0,10.0,1007.4
2005-05-02,17.6,14.5,21.9,0.5,224.0,13.8,1010.9
2005-05-03,13.9,11.3,18.1,1.3,207.0,18.8,1014.7666666666668
2005-05-04,11.1,8.1,13.1,2.0,351.0,15.6,1017.8
2005-05-05,11.6,5.9,17.8,1.56,309.0,14.4,1021.5
2005-05-06,13.4,11.2,16.7,1.825,302.0,19.2,1017.0
2005-05-07,12.1,9.6,14.6,2.0,301.0,23.8,1011.6
2005-05-08,10.3,6.7,14.1,2.0,307.0,20.8,1013.3
2005-05-09,9.3,5.8,12.3,1.3333333333333333,358.0,11.5,1015.8
2005-05-10,8.9,5.4,11.9,1.0,28.0,13.7,1022.0
2005-05-11,9.0,5.0,12.7,0.5,68.0,13.6,1025.9
2005-05-12,9.6,3.4,14.1,0.0,66.0,20.0,1022.7
2005-05-13,11.1,7.7,16.5,0.0,75.0,23.1,1019.3
2005-05-14,10.3,7.0,14.0,0.0,52.0,19.3,1017.8
2005-05-15,12.1,6.1,18.5,0.0,54.0,9.9,1018.1
2005-05-16,11.2,8.0,14.4,0.2,343.0,13.9,1015.9
2005-05-17,9.1,5.0,12.6,1.22,27.0,11.3,1020.2
2005-05-18,11.8,7.2,15.8,0.0,222.0,14.6,1021.0
2005-05-19,12.7,9.5,14.6,1.0,182.0,17.4,1013.6166666666668
2005-05-20,14.8,13.2,18.2,5.1,230.0,18.3,1010.5
2005-05-21,13.4,11.2,15.6,2.0,225.0,18.5,1008.2
2005-05-22,12.6,10.0,15.3,0.0,214.0,22.0,1005.9
2005-05-23,12.9,9.1,17.3,1.9,237.0,18.4,1013.9
2005-05-24,13.6,11.2,17.9,0.5,208.0,20.8,1016.7
2005-05-25,15.7,10.7,21.6,0.125,204.0,14.1,1020.8
2005-05-26,20.7,17.7,24.3,0.125,219.0,13.5,1015.5
2005-05-27,24.2,17.1,31.7,0.0,185.0,13.2,1011.3
2005-05-28,17.9,14.4,22.4,0.0,250.0,21.3,1013.7
2005-05-29,14.3,10.7,18.5,0.0,294.0,11.0,1019.8
2005-05-30,15.0,12.0,17.8,0.0,309.0,11.5,1021.2
2005-05-31,15.5,11.0,19.1,0.0,269.0,6.7,1025.0
2005-06-01,13.5,8.4,16.5,0.125,269.5,10.0,1021.4
2005-06-02,16.2,14.4,19.9,0.125,238.0,15.2,1014.8
2005-06-03,15.7,12.7,22.1,0.125,249.0,12.7,1008.3
2005-06-04,14.7,11.6,19.0,0.5,258.0,23.7,1019.9500000000002
2005-06-05,15.5,13.0,18.4,0.0,269.0,15.5,1016.7
2005-06-06,13.9,10.9,15.8,0.0,55.0,13.9,1023.0
2005-06-07,12.6,7.4,18.4,0.0,51.0,10.8,1035.5
2005-06-08,15.6,9.9,21.1,0.0,112.0,5.3,1036.7
2005-06-09,17.7,12.2,22.7,0.0,86.0,6.6,1031.3
2005-06-10,15.7,12.3,18.9,0.0,24.0,13.0,1024.2
2005-06-11,12.6,8.5,15.8,0.0,56.0,9.8,1018.9
2005-06-12,14.1,12.2,17.9,0.0,281.0,15.1,1010.0
2005-06-13,13.8,8.2,18.8,0.0,291.0,15.7,1007.1
2005-06-14,14.3,8.2,19.4,0.0,243.0,15.3,1015.7166666666667
2005-06-15,15.7,12.5,20.6,0.0,212.0,18.1,1013.2
2005-06-16,17.2,15.3,19.8,0.0,241.0,16.3,1019.3
2005-06-17,21.6,17.7,26.1,0.0,265.0,14.3,1025.8
2005-06-18,24.4,19.0,29.9,0.0,143.0,13.1,1024.8
2005-06-19,26.2,18.3,33.1,0.0,146.0,10.9,1017.0
2005-06-20,24.0,20.3,27.0,0.0,317.0,7.1,1014.8
2005-06-21,19.9,14.4,24.6,0.0,304.0,10.9,1019.5
2005-06-22,23.6,17.5,29.2,0.0,272.0,8.6,1021.4
2005-06-23,23.6,14.8,30.5,0.0,232.0,5.4,1018.0
2005-06-24,23.4,19.3,27.4,0.16666666666666666,26.0,11.7,1013.8
2005-06-25,17.6,15.4,19.4,1.0,44.0,14.3,1019.3
2005-06-26,15.8,12.9,20.7,0.0,77.0,16.4,1025.7
2005-06-27,18.3,12.3,25.6,0.0,96.0,12.9,1022.6
2005-06-28,18.8,13.9,25.0,0.9,72.0,19.1,1015.8333333333334
2005-06-29,19.6,15.4,25.2,0.875,268.0,10.6,1007.8
2005-06-30,16.9,15.7,18.2,3.0,235.0,14.1,1006.6
2005-07-01,17.3,13.8,21.7,0.5,250.0,14.0,1013.0
2005-07-02,18.6,16.8,21.0,1.825,247.0,12.4,1017.3
2005-07-03,17.3,14.4,19.5,1.825,230.0,10.6,1015.6
2005-07-04,14.5,12.1,18.3,1.0,280.0,18.0,1009.0
2005-07-05,14.9,11.6,17.7,2.8,235.0,16.5,1009.9
2005-07-06,16.0,14.0,18.9,0.9199999999999999,291.0,18.8,1007.4
2005-07-07,15.3,12.2,20.1,0.8,320.0,20.6,1013.0
2005-07-08,16.0,13.7,18.3,0.0,346.0,14.2,1018.7
2005-07-09,17.1,14.2,21.8,0.0,32.0,14.1,1023.4
2005-07-10,21.2,14.2,28.0,0.0,44.0,12.1,1028.3
2005-07-11,22.6,19.2,26.4,0.0,58.0,12.6,1031.2
2005-07-12,19.4,14.7,26.0,0.0,77.0,12.7,1030.1
2005-07-13,22.6,16.0,29.4,0.0,151.0,8.6,1024.8
2005-07-14,24.1,16.9,30.2,0.0,206.0,9.6,1019.0
2005-07-15,22.2,18.0,26.8,0.0,290.0,13.5,1014.3
2005-07-16,19.9,15.3,23.3,0.0,353.0,11.7,1016.9
2005-07-17,20.7,11.4,28.4,0.0,257.0,6.4,1015.7
2005-07-18,20.3,17.1,25.5,0.0,233.0,13.7,1008.6
2005-07-19,17.8,14.6,21.9,0.0,285.0,19.6,1015.0
2005-07-20,19.2,15.8,24.0,0.0,296.0,19.4,1019.7
2005-07-21,17.3,14.2,21.3,8.1,337.0,14.1,1020.6
2005-07-22,17.2,13.7,21.2,7.85,2.0,9.8,1016.6
2005-07-23,19.0,17.1,22.9,7.85,55.0,3.9,1009.6
2005-07-24,17.8,16.1,21.6,8.1,171.0,14.4,1003.5
2005-07-25,16.2,14.9,17.7,7.6,8.0,12.0,1003.4
2005-07-26,16.6,14.2,19.7,5.824999999999999,87.0,9.3,1011.4
2005-07-27,14.0,12.5,15.3,6.1,61.0,14.4,1009.5
2005-07-28,19.1,14.9,24.3,1.5,138.0,16.3,1007.9
2005-07-29,18.4,14.7,23.4,5.566666666666666,159.16666666666666,12.5,1011.9500000000002
2005-07-30,17.1,14.3,20.9,5.566666666666666,248.0,12.9,1011.4
2005-07-31,16.9,14.5,20.0,5.3,333.0,10.7,1013.5
2005-08-01,17.2,14.9,20.6,9.1,88.0,11.4,1018.0
2005-08-02,19.5,14.3,24.7,8.0,183.0,7.3,1020.8
2005-08-03,19.0,15.4,22.6,8.0,282.0,16.0,1021.4
2005-08-04,18.3,14.2,22.3,8.0,283.0,13.2,1025.0
2005-08-05,17.5,14.2,21.2,6.9,293.0,16.1,1018.4
2005-08-06,16.4,12.9,19.8,6.9,308.0,14.3,1020.7
2005-08-07,16.5,11.9,20.6,6.9,2.0,13.5,1018.6
2005-08-08,17.4,12.7,23.1,6.9,0.0,11.1,1020.1
2005-08-09,19.6,14.2,25.2,6.9,317.0,8.7,1016.5
2005-08-10,19.6,15.3,24.5,6.9,349.0,10.7,1015.9
2005-08-11,20.4,15.4,25.3,4.6,266.0,8.2,1015.1
2005-08-12,17.6,15.1,20.5,2.3,324.0,15.3,1014.7
2005-08-13,17.2,14.4,20.9,1.5333333333333332,266.0,10.3,1015.7
2005-08-14,16.2,13.5,19.0,4.6,331.0,17.8,1016.5
2005-08-15,17.8,12.7,23.2,0.0,339.0,8.8,1024.5
2005-08-16,19.9,14.9,25.7,0.0,78.0,7.6,1022.4
2005-08-17,20.5,15.5,25.9,0.0,113.0,10.3,1019.2
2005-08-18,22.0,15.7,29.2,0.0,94.0,8.7,1013.6
2005-08-19,17.0,15.5,21.5,3.3,337.0,11.9,1014.8
2005-08-20,16.7,14.0,19.6,5.8,340.0,13.2,1021.3
2005-08-21,19.5,15.5,23.8,0.0,330.0,9.9,1022.4
2005-08-22,16.8,15.1,18.8,0.0,279.0,9.8,1016.9
2005-08-23,16.9,12.3,21.5,9.9,309.0,11.7,1018.3
2005-08-24,15.7,14.8,17.5,0.0,230.0,18.1,1008.9
2005-08-25,14.4,11.2,17.7,8.4,256.0,16.3,1004.4
2005-08-26,15.1,11.4,19.8,0.8,264.0,15.5,1014.1
2005-08-27,17.2,14.4,19.9,0.0,237.0,9.9,1017.2
2005-08-28,17.7,10.1,24.0,0.0,224.0,8.9,1021.2
2005-08-29,19.9,14.6,25.3,0.0,267.0,11.3,1022.6
2005-08-30,21.2,14.899999999999999,27.6,0.0,203.6,10.9,1019.8
2005-08-31,23.4,17.4,31.8,0.0,173.2,11.459999999999999,1021.86
2005-09-01,20.6,18.2,23.4,0.0,265.0,13.7,1013.4
2005-09-02,18.9,14.7,23.4,0.0,25.0,10.7,1024.6
2005-09-03,19.0,15.3,24.7,0.0,85.0,12.7,1027.5
2005-09-04,21.7,17.7,28.1,0.0,107.0,16.3,1020.7
2005-09-05,20.5,18.6,23.1,11.9,301.0,8.7,1013.0
2005-09-06,19.6,17.8,22.0,0.0,88.0,3.1,1009.8
2005-09-07,20.2,15.9,25.5,0.3,237.0,12.5,1011.1
2005-09-08,19.6,15.5,25.3,0.0,225.0,14.4,1012.1
2005-09-09,20.5,16.7,25.8,0.0,41.0,6.3,1009.4
2005-09-10,19.7,13.9,23.4,6.6,109.6,10.783333333333333,1015.4500000000002
2005-09-11,16.4,15.1,18.5,0.3,11.0,13.5,1014.1
2005-09-12,17.2,14.1,21.6,0.0,34.0,10.8,1021.5
2005-09-13,18.2,14.3,22.8,0.0,115.8,7.2,1024.5
2005-09-14,19.2,15.6,24.5,0.0,250.0,14.8,1021.5
2005-09-15,17.8,14.7,20.8,0.5,259.0,14.1,1014.7
2005-09-16,12.6,10.2,15.0,11.4,25.0,20.1,1016.9
2005-09-17,11.8,7.5,16.0,0.0,339.0,9.4,1025.7
2005-09-18,13.7,10.5,16.1,0.0,289.0,6.7,1027.5
2005-09-19,16.7,15.1,19.5,0.0,212.0,5.6,1025.7
2005-09-20,15.8,9.0,22.5,0.0,214.0,4.5,1024.9
2005-09-21,17.5,15.2,21.5,0.0,227.0,8.5,1022.7
2005-09-22,17.6,14.0,22.6,0.0,191.0,7.5,1018.9
2005-09-23,16.7,14.7,20.2,0.0,218.0,12.9,1012.8
2005-09-24,12.6,4.9,18.5,1.8,162.0,5.0,1017.9
2005-09-25,16.6,14.2,20.7,0.0,232.0,12.7,1010.3
