"Kiesgerechtigden, blanco/ongeldige stemmen, uitgebrachte geldige stemmen per stemlocatie bij de verkiezingen voor de Tweede Kamer, maart 2021",,gebied,gbd_wijk_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gebiednummer,Lijstnummer,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,33,36,37
,Aanduiding,stadsdeel,wijk,Postcode,opgeroepenen,geldige stembiljetten,blanco stembiljetten,ongeldige stembiljetten,aangetroffen stembiljetten,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,Partij van de Eenheid,Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek
266,Stembureau RAI,Zuid,K23,1078 GZ,0,668,0,1,669,129,18,26,225,65,11,29,1,27,2,1,12,11,25,5,0,64,1,3,3,4,5,0,1,0,0,0,0,0,0,0,0,0
268,Stembureau De Roei- & Zeilvereniging De Amstel,Zuid,K47,1071 XW,1282,872,1,2,875,120,19,15,298,102,25,58,3,69,1,0,16,17,18,13,2,85,3,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0
269,Stembureau Tent Minervalaan,Zuid,K49,1077 NR,1296,1482,2,3,1487,455,38,65,459,81,17,59,6,75,1,2,4,30,28,22,1,128,0,3,2,1,3,0,1,1,0,0,0,0,0,0,0,0
270,Stembureau RAI,Zuid,K23,1078 GZ,0,707,2,1,710,114,14,17,230,74,20,38,4,42,2,0,22,17,27,6,1,64,8,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1
271,Stembureau Haarlemmermeerstation,Zuid,K45,1075 XV,1263,1124,1,3,1128,171,37,21,326,112,49,84,9,78,4,3,34,29,56,17,1,75,7,4,0,0,4,0,0,1,0,2,0,0,0,0,0,0
273,Stembureau Park Centraal,Zuid,K47,1071 ZD,1213,180,1,0,181,39,8,4,51,15,3,6,2,11,0,0,1,5,12,3,0,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Stembureau gymzaal De Rivierenschool,Zuid,K52,1079 EM,1269,924,1,0,925,129,20,30,313,87,36,47,9,69,1,1,12,21,27,7,1,100,2,3,3,1,2,0,1,0,0,0,1,1,0,0,0,0
275,Stembureau gymzaal De Rivierenschool,Zuid,K52,1079 EM,1269,998,1,2,1001,153,20,25,311,83,40,70,9,75,3,2,15,32,36,15,2,91,6,5,2,0,0,0,0,1,0,0,1,0,0,0,0,1
277,Stembureau Autostemstraat RAI,Zuid,K23,1078GZ,0,589,0,2,591,132,33,11,163,20,16,19,11,25,1,0,40,34,25,12,4,33,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278,Stembureau Amstel Boathouse,Zuid,K54,1079LK,1261,422,1,0,423,65,8,9,160,43,12,13,4,32,0,0,2,11,9,4,2,45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
279,Stembureau Stadsloket Zuid,Zuid,K52,1079 MZ,1267,1103,3,8,1114,176,38,22,317,92,51,51,7,83,3,2,53,49,55,15,2,70,4,6,1,1,4,0,0,0,0,0,0,1,0,0,0,0
280,Stembureau Pestana Amsterdam Riverside,Zuid,K25,1074 HZ,1239,682,3,1,686,89,12,19,219,67,27,45,5,46,1,0,20,25,21,5,0,55,16,2,0,1,1,0,1,0,0,2,0,1,0,2,0,0
281,Stembureau Tent Valeriusplein,Zuid,K46,1075 BG,1221,1345,2,2,1349,331,27,41,406,81,40,59,7,86,4,5,12,43,28,20,3,132,6,4,2,0,3,1,1,0,0,1,0,0,0,1,1,0
282,Stembureau Thomaskerk,Zuid,K59,1077 WX,1209,432,0,0,432,124,5,21,121,33,4,30,6,22,0,1,2,13,9,7,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Stembureau Thomaskerk,Zuid,K59,1077 WX,1210,338,0,1,339,98,8,19,85,26,5,26,5,15,1,1,0,3,1,11,0,31,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
289,Stembureau NH Amsterdam Zuid,Zuid,K91,1082 GG,1249,506,0,1,507,133,31,23,99,39,11,26,7,33,2,0,6,22,8,11,1,45,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0
290,Stembureau Tent Europaboulevard,Zuid,K91,1083 BB,1294,508,4,1,513,120,58,32,96,25,31,27,8,24,1,3,6,26,10,13,3,16,0,3,0,1,2,0,1,0,0,1,1,0,0,0,0,0
291,Stembureau The College Hotel,Zuid,K47,1071 VE,1216,1009,0,0,1009,175,31,22,356,89,25,53,5,70,1,2,0,28,38,6,1,94,0,3,0,1,4,2,1,0,0,0,0,0,0,2,0,0
292,Stembureau Andrieskerk,Zuid,K90,1081 HL,1205,931,4,3,938,199,71,48,228,64,40,59,21,65,2,2,12,26,28,8,3,43,3,0,1,1,2,1,0,0,1,0,2,0,0,1,0,0
293,Stembureau De Mirandabad,Zuid,K54,1079 PA,1233,978,9,2,989,157,46,31,266,107,39,76,7,77,2,0,15,40,28,4,1,67,5,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0
294,Stembureau Amstel Boathouse,Zuid,K54,1079LK,1260,403,0,0,403,71,4,11,141,34,9,16,1,36,1,1,1,5,13,10,0,43,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
295,Stembureau Gymzaal bij school De Ark,Zuid,K90,1082 EK,1179,622,1,2,625,99,47,38,148,48,27,39,14,44,2,2,20,25,12,13,1,27,3,4,1,1,2,0,2,1,0,0,0,2,0,0,0,0
296,Stembureau Gymzaal bij school De Ark,Zuid,K90,1082 EK,1179,556,1,2,559,107,46,21,106,48,29,34,13,45,2,2,8,22,11,13,2,29,3,5,1,0,4,0,1,0,1,0,1,0,0,0,0,2
297,Stembureau Menno Simonszhuis/Dynamo,Zuid,K90,1081 AS,1213,385,0,1,386,102,33,12,91,26,12,22,10,21,3,0,3,16,2,8,0,15,0,4,0,1,0,0,0,2,1,0,1,0,0,0,0,0
298,Stembureau Marius ten Catehof,Zuid,K90,1081 ES,1231,437,1,2,440,102,26,12,102,30,18,22,4,25,4,1,5,35,10,7,2,23,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1
300,Stembureau WTC Toren A t/m G,Zuid,K23,1077 XW,0,521,0,1,522,117,6,15,189,47,6,17,2,25,0,0,11,14,17,4,1,43,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
301,Stembureau Sporthallen Zuid,Zuid,K48,1076 EP,560,296,0,0,296,51,10,11,96,27,9,12,1,19,3,0,13,7,4,6,0,22,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
302,Stembureau Tent IJselplein,Zuid,K53,1072 VW,1225,775,2,1,778,107,33,20,223,88,32,34,6,68,2,1,22,25,33,13,0,50,8,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0
303,Stembureau Tent IJselplein,Zuid,K53,1072 VW,1196,1127,1,7,1135,180,35,19,341,100,72,61,3,78,2,0,29,44,47,9,1,88,1,6,1,1,5,0,0,0,1,0,1,1,1,0,0,0
304,Stembureau Amsteltrouw,Zuid,K91,1083 HZ,1284,611,0,4,615,128,27,23,155,50,22,40,4,40,1,2,14,27,19,12,0,33,0,2,2,2,4,2,0,1,0,0,0,0,0,0,1,0
305,Stembureau Multifunctioneel Centrum Binnenhof,Zuid,K90,1082 LP,1216,732,3,8,743,150,63,24,154,41,40,45,18,38,11,0,12,40,19,16,2,41,3,2,2,1,7,0,0,0,1,1,0,0,0,0,0,1
306,Stembureau Multifunctioneel Centrum Binnenhof,Zuid,K90,1082 LP,1215,769,0,3,772,181,53,45,167,56,38,46,14,41,4,2,13,31,31,8,2,30,2,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0
307,Stembureau NU.VU,Zuid,K23,1081 HV,0,416,0,1,417,51,4,14,128,43,12,22,5,28,0,1,17,18,19,1,1,39,7,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0
308,Stembureau NH Amsterdam Zuid,Zuid,K91,1082 GG,1248,590,1,1,592,163,39,26,125,36,19,30,8,32,2,6,5,34,13,9,1,25,2,4,0,3,3,2,0,1,0,1,0,1,0,0,0,0
309,Stembureau Hilton Amsterdam,Zuid,K49,1077BG,1239,903,1,5,909,295,21,41,261,52,18,39,0,50,0,0,6,28,9,15,2,59,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0
310,Stembureau Hilton Amsterdam,Zuid,K49,1077BG,1239,893,2,5,900,313,30,35,239,36,19,27,5,54,3,1,5,26,5,18,0,71,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0
311,Stembureau Gymzaal Kinderopvang Parvaneh,West,E37,1055 PE,1479,638,3,6,647,36,27,6,154,81,32,26,10,54,2,0,116,14,35,4,2,18,16,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0
315,Stembureau Tijl Uilenspiegelschool,West,E38,1055 CK,1165,678,0,3,681,60,19,12,151,90,23,45,5,47,1,2,110,11,32,2,0,38,23,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1
316,Stembureau Tijl Uilenspiegelschool,West,E38,1055 CK,1165,717,1,3,721,61,25,10,133,97,26,34,5,55,2,0,133,6,43,2,2,57,14,3,2,1,3,0,0,0,0,0,0,1,2,0,0,0
319,Stembureau Wachterliedpaviljoen,West,E38,1055 SB,1260,1164,4,6,1174,89,29,20,330,175,26,58,11,107,9,0,93,26,73,15,1,80,9,8,1,1,1,0,1,0,0,0,0,0,0,1,0,0
324,Stembureau Theater De Krakeling,West,E13,1014DB,1426,1168,2,1,1171,88,17,12,345,213,38,65,2,102,1,1,8,33,96,6,0,128,3,4,1,2,1,0,1,0,0,0,0,0,0,1,0,0
325,Stembureau Centrum voor Ouderen De Boeg,West,E39,1055 SC,1481,1280,4,3,1287,139,36,19,312,162,45,76,11,87,3,5,125,33,78,13,2,83,26,10,6,1,4,2,0,0,1,0,0,0,0,1,0,0
330,Stembureau Basisschool Catamaran Landlust,West,E37,1055 KK,1472,820,5,9,834,56,15,14,173,114,37,30,2,54,2,1,157,22,59,1,0,48,25,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0
331,Stembureau 't Landhuis,West,E37,1055 VC,1201,561,4,0,565,56,21,9,145,71,17,28,3,43,2,0,47,18,37,3,1,34,19,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0
332,Stembureau 't Landhuis,West,E37,1055VC,1200,871,4,5,880,88,31,14,227,99,30,53,3,79,4,2,113,12,36,8,0,61,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
335,Stembureau A.K.C. Blauw-Wit,West,E37,1056 EP,1468,297,0,3,300,28,13,7,96,44,9,15,4,20,0,0,7,9,16,3,0,18,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
336,Stembureau A.K.C. Blauw-Wit,West,E37,1056 EP,1468,300,0,3,303,30,8,4,82,40,8,16,3,22,2,0,29,5,11,1,0,30,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
337,Stembureau A.K.C. Blauw-Wit,West,E37,1056 EP,1468,281,0,2,283,23,4,4,78,47,9,7,2,26,0,0,16,9,16,4,1,27,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
338,Stembureau A.K.C. Blauw-Wit,West,E37,1056 EP,1469,312,1,1,314,26,7,3,106,42,2,15,6,27,1,0,27,11,5,1,0,27,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
341,Stembureau Gymzaal,Nieuw-West,F84,1066 ER,1695,632,1,2,635,123,46,28,141,44,22,32,5,22,4,0,44,25,16,22,0,32,20,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0
342,Stembureau Vrouw en Vaart,Nieuw-West,F81,1068 VN,1564,767,1,1,769,108,47,22,138,60,35,47,11,37,5,0,125,20,27,17,2,20,30,1,0,2,7,1,1,0,0,1,1,1,1,0,0,0
343,Stembureau Het Talent,Nieuw-West,F81,1068 LL,1595,518,2,2,522,33,42,13,45,24,34,47,5,18,2,0,195,15,13,9,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Stembureau De Ossestal,Nieuw-West,F81,1068 BZ,1584,377,3,4,384,39,35,8,30,15,14,33,3,10,3,0,130,13,19,5,2,5,6,1,1,0,0,1,0,0,1,0,0,3,0,0,0,0
347,Stembureau Stadsloket Nieuw-West,Nieuw-West,F81,1068 TG,1577,1077,6,14,1097,129,79,17,152,89,37,58,19,33,3,1,252,41,61,14,1,26,51,4,0,1,4,0,0,0,0,1,0,2,1,0,0,1
349,Stembureau Calandhal,Nieuw-West,F81,1068 RR,1533,579,0,5,584,68,40,18,90,40,30,26,9,21,5,1,118,23,19,12,2,16,26,5,0,1,1,1,0,0,1,4,1,0,0,0,1,0
351,Stembureau Gymzaal,Nieuw-West,F82,1069AE,1550,518,2,6,526,59,35,4,64,16,19,33,5,6,1,0,191,13,20,1,0,11,34,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0
354,Stembureau De Wachter,Nieuw-West,F82,1069 DA,1536,920,4,21,945,68,44,22,119,67,26,54,4,16,11,0,355,16,35,10,2,9,47,4,5,1,1,0,0,0,0,0,1,1,1,0,1,0
359,Stembureau Huis van de Wijk De Aker,Nieuw-West,F83,1069 PC,1574,1378,3,7,1388,166,160,30,162,66,92,76,20,53,10,2,313,55,49,33,9,22,43,2,0,2,0,4,0,2,0,0,0,2,4,0,1,0
361,Stembureau Gymzaal,Nieuw-West,F83,1069GE,1582,522,2,5,529,32,34,10,50,24,28,24,8,34,4,0,157,18,35,5,3,16,31,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0
362,Stembureau Gymzaal,Nieuw-West,F83,1069GE,1583,624,4,2,630,64,50,12,79,42,20,41,9,19,4,0,155,28,34,8,1,12,32,2,2,0,4,3,0,0,1,1,1,0,0,0,0,0
371,Stembureau OBA Osdorp,Nieuw-West,F81,1068 EL,1564,1143,7,8,1158,112,54,26,207,106,38,74,31,46,5,0,223,45,80,8,0,37,33,8,2,3,3,0,1,0,0,0,0,0,0,0,1,0
372,Stembureau Leonardo Hotel Amsterdam Rembrandtpark,Nieuw-West,F86,1057PH,1709,934,5,1,940,132,19,13,301,87,26,37,6,61,7,0,75,34,27,16,0,74,8,1,2,1,4,1,0,0,1,0,1,0,0,0,0,0
373,Stembureau Aristo Meeting Center,Nieuw-West,F11,1043EJ,1626,438,4,0,442,48,20,10,101,62,17,23,2,39,4,1,15,20,28,5,0,31,6,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0
376,Stembureau Basisschool De Wereldburger,Nieuw-West,F82,1069 JR,1587,1266,2,10,1278,160,67,32,215,83,46,68,15,46,6,0,328,40,67,8,1,18,57,4,0,1,0,2,0,0,0,0,1,0,0,0,1,0
390,Stembureau WestCord Art Hotel,West,E13,1013 ZX,1299,340,0,2,342,36,17,7,85,41,19,26,3,31,1,0,8,19,15,6,0,20,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
391,Stembureau De Spaarndammerhout,West,E12,1014 ZG,1441,971,1,3,975,144,10,10,331,106,28,73,8,71,2,1,28,17,32,10,2,82,12,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
392,Stembureau De Spaarndammerhout,West,E12,1014 ZG,1441,1148,2,4,1154,180,25,15,357,122,37,70,4,70,3,2,34,32,53,17,3,106,10,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0
393,Stembureau Museum Het Schip,West,E13,1013 WG,1437,1203,2,5,1210,81,52,14,265,192,67,85,10,127,7,1,20,37,121,12,1,86,2,8,0,1,3,0,2,0,0,0,1,5,0,1,1,1
394,Stembureau De Bogt Westerbeer,West,E13,1013 VW,1478,1185,6,6,1197,98,115,16,225,129,79,95,15,111,8,1,60,47,83,16,2,56,8,5,0,0,6,1,0,4,1,1,1,0,0,2,0,0
396,Stembureau De Zeeheld,West,E13,1013 PV,1308,1048,1,10,1059,95,40,16,245,163,42,69,6,98,2,1,39,35,76,7,2,70,16,10,1,1,3,0,0,4,0,0,0,0,2,3,1,1
398,Stembureau De Koperen Knoop,West,E14,1051 BA,1340,1192,0,9,1201,79,66,19,270,139,100,70,9,122,11,3,51,47,85,23,0,65,8,13,0,1,4,0,1,0,0,0,3,2,0,0,1,0
399,Stembureau De Koperen Knoop,West,E14,1051 BA,1339,917,1,9,927,63,56,16,196,103,65,70,9,97,5,2,37,35,72,7,0,50,15,9,0,1,6,1,0,0,0,1,0,1,0,0,0,0
401,Stembureau Van Hogendorphal,West,E15,1051 CE,1196,446,0,0,446,40,11,4,119,69,28,37,4,45,0,0,18,8,23,4,0,23,3,2,0,0,1,1,1,0,0,2,1,0,2,0,0,0
402,Stembureau Van Hogendorphal,West,E15,1051 CE,1196,432,0,0,432,42,19,4,119,58,22,32,2,52,0,0,12,12,10,2,0,20,15,5,0,1,2,0,0,0,0,0,0,0,0,3,0,0
403,Stembureau School De Bron,West,E14,1051 XM,1318,1172,1,7,1180,95,39,14,301,182,63,77,1,118,5,1,56,45,75,9,2,61,5,10,1,1,5,0,0,2,0,0,0,1,3,0,0,0
406,Stembureau Van Hogendorphal,West,E15,1051 CE,1196,443,0,0,443,34,8,10,115,84,17,28,2,42,0,0,14,18,28,5,2,24,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,Stembureau Van Hogendorphal,West,E15,1051 CE,1198,425,0,0,425,35,14,4,103,67,19,28,2,55,0,0,11,20,20,5,3,34,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
410,Stembureau Marcanti College,West,E15,1051 KM,1469,1120,4,1,1125,129,54,21,292,145,59,70,7,94,3,1,66,36,44,9,2,68,8,5,0,2,1,1,0,2,0,0,0,0,1,0,0,0
413,Stembureau Openbare Bibliotheek Amsterdam,West,E14,1051 HE,1471,1598,1,4,1603,156,48,35,467,200,80,137,8,148,7,1,46,35,78,17,3,105,8,8,0,1,5,1,0,2,0,0,0,0,1,0,0,1
414,Stembureau De Gibraltar,West,E37,1055PS,1312,554,3,4,561,53,13,17,157,82,15,30,9,46,3,0,32,6,29,3,0,54,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
415,Stembureau Vondelkerk,West,E22,1054 GS,1455,835,2,1,838,140,8,19,270,97,15,43,7,58,1,2,2,10,33,12,2,103,0,4,0,1,7,0,0,0,0,0,0,1,0,0,0,0
416,Stembureau Vondelkerk,West,E22,1054 GS,1454,989,2,3,994,165,15,23,316,120,21,53,10,86,0,1,1,23,53,9,1,79,1,4,1,1,5,0,0,0,0,0,0,0,1,0,0,0
417,Stembureau Daily Paper,West,E17,1053 KN,1460,1300,0,5,1305,154,22,11,346,172,22,49,1,86,2,0,39,26,217,12,0,108,16,9,0,0,3,0,0,2,1,0,0,1,0,1,0,0
418,Stembureau Conscious Hotel,West,E21,1054 MB,1310,431,0,0,431,61,9,10,128,60,14,14,1,43,2,0,1,11,20,3,0,49,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0
419,Stembureau LAB111,West,E20,1054 PD,1347,518,0,1,519,40,7,4,156,94,21,30,2,49,0,0,5,7,50,2,0,46,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
420,Stembureau LAB111,West,E20,1054 PD,1347,516,1,1,518,35,16,9,148,84,25,34,4,66,0,0,7,7,30,1,0,40,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421,Stembureau Huis van de wijk De Havelaar,West,E18,1053 SX,1195,858,2,9,869,67,39,13,221,111,46,51,4,92,3,1,32,20,55,9,1,61,14,8,0,1,3,2,0,2,1,0,0,1,0,0,0,0
423,Stembureau Galerie Beeldend Gesproken,West,E18,1053 RT,1410,1312,2,6,1320,151,44,15,423,141,53,76,9,107,5,2,32,28,54,12,0,133,12,6,1,0,3,1,0,1,0,2,0,0,0,0,0,1
426,Stembureau Sportzaal Borgerstraat,West,E19,1053 PE,1321,490,1,2,493,51,32,5,93,58,30,38,0,47,1,0,42,12,27,9,1,24,5,7,0,1,0,0,1,1,0,1,0,1,1,1,1,0
427,Stembureau Sportzaal Borgerstraat,West,E19,1053 PE,1321,491,0,1,492,45,28,7,101,62,35,32,1,52,0,0,46,11,30,4,0,26,3,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0
428,Stembureau Sportzaal Borgerstraat,West,E19,1053 PE,1323,487,0,9,496,31,27,10,92,62,34,29,2,46,0,0,59,12,41,4,0,27,4,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0
431,Stembureau Mentrum,West,E20,1054 BR,1438,1101,2,6,1109,177,40,22,334,112,45,88,6,84,4,0,15,36,36,13,2,76,3,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0
436,Stembureau Wackersacademie,West,E21,1054 DZ,1322,1288,1,4,1293,185,30,30,417,132,61,90,6,114,4,1,4,51,25,17,1,108,0,3,2,0,2,0,1,3,0,1,0,0,0,0,0,0
438,Stembureau Sporthal Laan van Spartaan,West,E39,1061 MB,1253,524,1,2,527,56,8,8,126,60,14,26,3,24,0,0,105,7,18,2,0,39,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
441,Stembureau De Nieuwe Liefde,West,E17,1053 WP,1357,732,0,2,734,92,17,15,216,69,30,55,8,76,3,1,9,20,32,3,3,71,1,2,2,0,3,1,0,0,0,0,0,2,0,0,0,1
442,Stembureau De Nieuwe Liefde,West,E17,1053 WP,1356,783,10,1,794,112,19,14,222,98,30,51,5,89,5,3,14,24,21,6,1,62,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
444,Stembureau Philadelphia Zorg Amsterdam,West,E17,1053 DX,1235,831,1,6,838,125,33,17,203,84,39,58,5,64,3,2,16,21,65,9,2,68,2,7,3,0,2,2,0,0,0,0,0,0,0,1,0,0
446,Stembureau Theater de Cameleon,West,E21,1054 TS,1215,547,3,1,551,52,14,10,152,65,22,39,6,66,2,0,2,16,42,9,2,42,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
448,Stembureau De Tagerijn,West,E42,1057 VW,1181,1063,6,14,1083,101,32,15,281,128,42,48,7,72,2,1,99,29,79,11,1,79,21,5,0,0,6,0,0,0,0,0,0,2,1,0,1,0
449,Stembureau Coffee Company,West,E37,1055EK,1204,1160,6,9,1175,123,14,16,283,136,33,49,5,77,4,0,181,25,83,6,3,74,31,4,4,1,4,0,0,1,0,0,0,2,0,1,0,0
450,Stembureau De Boomkerk,West,E37,1055 NK,1190,614,3,6,623,51,20,7,165,82,21,37,15,58,1,0,45,12,31,2,1,49,8,2,0,1,3,1,0,1,0,1,0,0,0,0,0,0
451,Stembureau De Boomkerk,West,E37,1055 NK,1191,615,5,5,625,37,29,7,158,90,19,32,9,49,3,1,49,14,49,1,0,43,10,6,0,0,3,2,0,1,0,0,0,1,0,0,1,1
452,Stembureau T.C. Kattenlaan,West,E22,1054 KA,1412,697,1,1,699,90,12,24,224,94,26,42,3,61,1,0,1,16,22,13,0,61,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
453,Stembureau De Gymzaal,West,E40,1056 VB,1230,418,1,2,421,60,16,7,138,52,7,16,3,31,1,0,13,8,25,1,0,36,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
454,Stembureau Stichting Aminah,West,E39,1061 DH,1187,1027,2,18,1047,63,23,12,171,101,25,47,11,30,0,0,347,15,42,3,3,47,74,4,0,0,2,1,1,0,0,1,2,0,1,1,0,0
455,Stembureau Bartack,West,E42,1057 EH,1314,1283,1,3,1287,148,26,20,456,145,24,59,9,110,2,1,27,35,74,9,4,119,3,3,2,0,1,0,2,4,0,0,0,0,0,0,0,0
456,Stembureau Buurtsalon Jeltje,West,E20,1054EG,1323,673,0,0,673,94,7,17,205,83,22,38,6,74,5,1,6,8,30,2,3,66,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0
457,Stembureau Bellamy Museum,West,E18,1053 BR,1201,863,2,1,866,88,19,13,210,115,36,65,1,99,1,1,36,24,59,5,0,68,5,4,1,0,7,1,1,0,0,1,0,0,2,0,1,0
458,Stembureau Poppy Agency,West,E16,1052 HR,1323,1205,2,7,1214,150,41,18,318,130,59,86,7,94,2,3,50,37,61,14,2,113,7,5,1,0,2,1,1,0,1,0,1,0,0,0,0,1
459,Stembureau Buurtkamer Corantijn,West,E43,1058DB,1311,660,0,1,661,92,22,14,198,76,28,23,5,56,4,1,4,17,32,8,3,60,7,4,0,1,3,1,0,0,0,0,0,0,0,0,0,1
462,Stembureau Gymzaal Corantijn,West,E43,1058 DA,1219,762,1,4,767,120,31,16,226,75,19,40,11,55,5,0,31,19,27,11,1,62,6,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0
463,Stembureau Gymzaal Corantijn,West,E43,1058 DA,1231,746,4,2,752,105,17,13,252,92,26,39,7,47,7,0,26,21,18,2,2,57,4,4,1,0,4,0,0,0,0,1,0,1,0,0,0,0
466,Stembureau Sporthal Laan van Spartaan,West,E39,1061 MB,1253,517,3,2,522,62,8,9,126,60,15,36,4,24,1,0,65,6,28,6,2,28,25,2,3,0,3,1,1,0,1,0,0,0,0,1,0,0
468,Stembureau De Wending,West,E75,1057 XN,1259,973,1,7,981,108,34,13,265,111,29,58,7,56,3,3,123,32,46,4,1,52,18,5,0,0,1,0,0,1,0,1,0,1,0,1,0,0
469,Stembureau Openbare Bibliotheek Amsterdam,West,E42,1057 CA,1219,1032,2,6,1040,97,32,11,275,128,46,48,13,78,2,1,70,17,86,17,1,83,12,6,0,1,0,1,2,1,1,1,0,0,0,1,1,0
470,Stembureau Openbare Bibliotheek Amsterdam,West,E42,1057 CA,1218,1279,2,18,1299,109,51,18,307,188,70,63,10,93,3,0,107,30,84,8,1,90,20,5,5,1,9,2,0,1,0,1,1,0,0,0,2,0
471,Stembureau Rosa Boekdrukkerschool,West,E41,1056 DT,1505,1095,3,12,1110,94,36,26,242,161,49,64,9,90,3,0,109,26,83,10,3,51,21,8,0,2,3,1,0,0,0,0,0,2,2,0,0,0
474,Stembureau School De Roos,West,E40,1056 WB,1341,1361,0,6,1367,151,44,26,410,194,49,72,6,129,5,2,41,27,58,18,2,108,2,4,3,4,1,0,0,0,1,2,0,0,1,1,0,0
476,Stembureau J.J. Cremerplein,West,E21,1054TH,1203,1118,0,1,1119,182,32,23,352,100,47,72,4,86,2,0,12,23,61,7,3,97,3,6,2,1,2,0,0,0,0,0,1,0,0,0,0,0
477,Stembureau IBS Al Maes,West,E40,1056 TR,1485,671,1,4,676,69,28,14,181,73,14,29,6,45,0,2,93,10,28,6,1,37,25,3,0,0,2,0,0,0,1,0,2,0,2,0,0,0
479,Stembureau Het Sieraad,West,E75,1057 DT,1269,1376,1,6,1383,124,31,23,398,181,36,89,9,121,0,1,57,35,97,17,3,116,11,16,1,0,6,0,0,1,0,0,0,0,1,0,2,0
480,Stembureau Cultureel Centrum Meneer de Wit,West,E75,1057 HS,1297,618,0,1,619,51,16,14,190,70,18,34,4,52,1,1,45,14,45,5,1,49,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,Stembureau Buurthuis Jacob Maris,West,E42,1057 TX,1299,1013,0,8,1021,98,48,15,199,142,61,75,6,63,8,1,121,23,52,12,4,49,19,7,2,0,3,2,0,0,1,0,0,0,0,1,1,0
